FullName;Price;Name;ProductionDate;Klm;CubicCapacity;Horsepower;GasType;GearBox;Age
Hyundai Bayon '23 Premium 1.0Τ 100ps 6ΜΤ;19950.0;Hyundai;2023-01-01;12000.0;998.0;100.0;Βενζίνη;Manual;1
Hyundai i 20 '17 1.2;10900.0;Hyundai;2017-04-01;75000.0;1200.0;85.0;Βενζίνη;Manual;7
Fiat Doblo '17 WORK UP ΚΑΡΟΤΣΑ!!EURO6!ΓΡΑΜΜΑΤΙΑ!;15900.0;Fiat;2017-04-01;113000.0;1600.0;100.0;Πετρέλαιο;Manual;7
Mercedes-Benz Sprinter '18 311 L3H3!!!EURO6!!ΓΡΑΜΜΑΤΙΑ!!;25000.0;Mercedes-Benz;2018-07-01;153000.0;2200.0;110.0;Πετρέλαιο;Manual;6
Fiat Punto Evo '13 0,9 Twinair;6400.0;Fiat;2013-01-01;176000.0;875.0;115.0;Βενζίνη;Manual;11
Mercedes-Benz Vito '21 LONG FULL EXTRA!!!ΓΡΑΜΜΑΤΙΑ!!;23500.0;Mercedes-Benz;2021-05-01;110000.0;1800.0;112.0;Πετρέλαιο;Manual;3
Nissan Evalia '18 DIESEL EURO6!!NAVI!!CAMERA!!ΓΡΑΜΜΑΤΙΑ!!;16900.0;Nissan;2018-03-01;190000.0;1500.0;110.0;Πετρέλαιο;Manual;6
Opel Vectra '02 1.8 Elegance;2800.0;Opel;2002-12-01;33000.0;1796.0;122.0;Αέριο(lpg) - βενζίνη;Manual;22
Renault Kangoo '17 ΕNERGY DIESEL EURO6!!ΓΡΑΜΜΑΤΙΑ!!;14500.0;Renault;2017-03-01;150000.0;1500.0;90.0;Πετρέλαιο;Manual;7
Renault Clio '15 DYNAMIQUE DCI!!ΜΗΔΕΝΙΚΑ ΤΕΛΗ!!;9300.0;Renault;2015-07-01;198000.0;1500.0;90.0;Πετρέλαιο;Manual;9
Mercedes-Benz A 150 '08 FULL SERVICE!!ΚΑΙΝΟΥΡΓΙΑ ΛΑΣΤΙΧΑ!!ΓΡΑΜΜΑΤΙΑ!!;6500.0;Mercedes-Benz;2008-09-01;155000.0;1500.0;95.0;Βενζίνη;Manual;16
Chevrolet Spark '12 1.2 LS ΒLACK LINE !!ΓΡΑΜΜΑΤΙΑ!!;7000.0;Chevrolet;2012-03-01;130000.0;1200.0;75.0;Βενζίνη;Manual;12
Nissan Micra '17 DIESEL TEKNA ICE PACK!!ΓΡΑΜΜΑΤΙΑ!!;12900.0;Nissan;2017-11-01;140000.0;1500.0;90.0;Πετρέλαιο;Manual;7
Opel Corsa '15 COLOR LINE!!DIESEL EURO6!!ΓΡΑΜΜΑΤΙΑ!!;10500.0;Opel;2015-09-01;138000.0;1300.0;75.0;Πετρέλαιο;Manual;9
Mitsubishi Space Star '16 ΠΡΟΣΦΟΡΑ!!AUTOMATIC!!;11500.0;Mitsubishi;2016-11-01;55000.0;1200.0;80.0;Βενζίνη;Αυτόματο;8
Nissan Juke '12  1.5 dCi;11650.0;Nissan;2012-07-01;134128.0;1500.0;110.0;Πετρέλαιο;Manual;12
Peugeot 2008 '17 2017' ΜΟΝΤΕΛΟ! ΕURO6!!AUTOMATIC!!;14500.0;Peugeot;2017-11-01;100000.0;1200.0;110.0;Βενζίνη;Αυτόματο;7
Ford Fiesta '16 VAN EURO6 DIESEL!!ΓΡΑΜΜΑΤΙΑ!!;9000.0;Ford;2016-11-01;163000.0;1500.0;75.0;Πετρέλαιο;Manual;8
Hyundai i 20 '15 CRDi;8800.0;Hyundai;2015-11-01;143000.0;1100.0;75.0;Πετρέλαιο;Manual;9
Ford Mustang '16 Full Extra !! Ελληνικό;45000.0;Ford;2016-12-01;24000.0;2300.0;324.0;Βενζίνη;Αυτόματο;8
Opel Corsa '02 CORSA-C;1900.0;Opel;2002-05-01;275000.0;1200.0;80.0;Βενζίνη;Manual;22
Seat Ibiza '11  SC 1.4 TSI Cupra DSG (7-Gear);11500.0;Seat;2011-01-01;151000.0;1400.0;320.0;Βενζίνη;Αυτόματο;13
Volkswagen Golf '22 Υβριδικό;27800.0;Volkswagen;2022-12-01;18000.0;1498.0;130.0;Βενζίνη;Αυτόματο;2
Citroen C2 '05;2900.0;Citroen;2005-04-01;245000.0;1360.0;90.0;Βενζίνη;Manual;19
Bmw X5 '04;10500.0;Bmw;2004-09-01;93000.0;4398.0;300.0;Βενζίνη;Αυτόματο;20
Nissan X-Trail '20 N CONNECTA 1.7;25000.0;Nissan;2020-05-01;107390.0;1749.0;150.0;Πετρέλαιο;Manual;4
Kia Picanto '08  1.1 LX;4950.0;Kia;2008-07-01;65500.0;1100.0;70.0;Βενζίνη;Manual;16
Ford Fiesta '18 1.5TDCI TREND;10850.0;Ford;2018-10-01;125000.0;1500.0;85.0;Πετρέλαιο;Manual;6
Dacia Duster '11 1.5 DCI AMBIANCE 4X4;10950.0;Dacia;2011-01-01;145000.0;1500.0;110.0;Πετρέλαιο;Manual;13
Volkswagen Scirocco '09;15500.0;Volkswagen;2009-01-01;84500.0;1400.0;160.0;Βενζίνη;Manual;15
Jeep Renegade '16 1.4 M AIR LIMITED FWD;18250.0;Jeep;2016-09-01;130000.0;1400.0;140.0;Βενζίνη;Manual;8
Hyundai i 10 '16 COMFORT;10250.0;Hyundai;2016-01-01;115000.0;1000.0;70.0;Βενζίνη;Manual;8
Fiat Panda '15 0.9 EASY;8750.0;Fiat;2015-01-01;121000.0;900.0;90.0;Βενζίνη;Manual;9
Ford Fiesta '11  1.25 Trend;7950.0;Ford;2011-01-01;112000.0;1200.0;85.0;Βενζίνη;Manual;13
Dacia Duster '11 1.5 DIEZEL 4X2;11250.0;Dacia;2011-11-01;128000.0;1500.0;110.0;Πετρέλαιο;Manual;13
Fiat Punto '15 1.4 STREET;7950.0;Fiat;2015-01-01;115000.0;1400.0;90.0;Αέριο(lpg) - βενζίνη;Manual;9
Ford Fiesta '15  1.0 Trend;8350.0;Ford;2015-11-01;125000.0;1000.0;80.0;Βενζίνη;Manual;9
Hyundai i 10 '15 1.2 COMFORT;9750.0;Hyundai;2015-01-01;97000.0;1200.0;75.0;Βενζίνη;Manual;9
Opel Corsa '12 1.2 EDITION;7650.0;Opel;2012-01-01;103000.0;1200.0;85.0;Αέριο(lpg) - βενζίνη;Manual;12
Bmw X1 '17 SDRIVE 16D XLINE;22750.0;Bmw;2017-09-01;156000.0;1600.0;120.0;Πετρέλαιο;Manual;7
Opel Meriva '11  1.4 Turbo Innovation;7950.0;Opel;2011-01-01;112000.0;1365.0;120.0;Βενζίνη;Manual;13
Hyundai i 10 '15 I10 CLASIC;10250.0;Hyundai;2015-11-01;146000.0;1000.0;70.0;Βενζίνη;Manual;9
Fiat Panda '12  1.2 8V Lounge;7750.0;Fiat;2012-10-01;153000.0;1200.0;75.0;Βενζίνη;Manual;12
Fiat Fiorino '18 1.3 DIEZEL   BASIS KASTEN;9250.0;Fiat;2018-10-01;160000.0;1300.0;85.0;Πετρέλαιο;Manual;6
Mitsubishi Space Star '16 SPACE 1.0 BASIS  EURO6;7950.0;Mitsubishi;2016-06-01;135000.0;1000.0;75.0;Βενζίνη;Manual;8
Hyundai i 10 '15 1.0 BASIS;9250.0;Hyundai;2015-01-01;114000.0;1000.0;70.0;Βενζίνη;Manual;9
Opel Astra '07 opc;14450.0;Opel;2007-02-01;68500.0;2000.0;300.0;Βενζίνη;Manual;17
Jeep Compass '07 Limited Edition;7000.0;Jeep;2007-08-01;75000.0;2359.0;178.0;Βενζίνη;Manual;17
Mercedes-Benz Citan '19  Van long 111 CDI BlueEFFICIENCY;14000.0;Mercedes-Benz;2019-05-01;125000.0;1461.0;110.0;Πετρέλαιο;Manual;5
Bmw 530 '19  Luxury Line Steptronic;39990.0;Bmw;2019-11-01;90000.0;1998.0;252.0;Βενζίνη;Αυτόματο;5
Bmw 335 '09;21500.0;Bmw;2009-12-01;145000.0;3000.0;306.0;Βενζίνη;Αυτόματο;15
Hyundai Atos '99;1500.0;Hyundai;1999-03-01;330000.0;1000.0;55.0;Βενζίνη;Manual;25
Mini Cooper SD '17;26000.0;Mini-Cooper;2017-11-01;86000.0;2000.0;235.0;Πετρέλαιο;Αυτόματο;7
Audi TT '06;22000.0;Audi;2006-01-01;206000.0;2000.0;360.0;Βενζίνη;Manual;18
Hyundai i 20 '13 1.2 85HP ΑΕΡΙΟ LPG;6590.0;Hyundai;2013-01-01;148000.0;1248.0;85.0;Βενζίνη;Manual;11
Fiat 500 '18 C 1.2 8V S;14500.0;Fiat;2018-11-01;47300.0;1242.0;69.0;Βενζίνη;Manual;6
Suzuki Grand Vitara '05  1.6 limited;6800.0;Suzuki;2005-01-01;297000.0;1600.0;94.0;Αέριο(lpg) - βενζίνη;Manual;19
Volvo V50 '11;6000.0;Volvo;2011-10-01;186100.0;1800.0;125.0;Βενζίνη;Manual;13
Ford S-Max '07  2.5 Titanium;17000.0;Ford;2007-01-01;144704.0;2521.0;300.0;Βενζίνη;Manual;17
Volvo S60 '15 D2 Summum Geartronic;19500.0;Volvo;2015-11-01;105000.0;1600.0;120.0;Πετρέλαιο;Αυτόματο;9
Fiat 500X '17 LOUNGE /AUTO -F1/NAVI/XENON/ GRIP CONTROL;16200.0;Fiat;2017-08-01;69097.0;1368.0;140.0;Βενζίνη;Αυτόματο;7
Renault Captur '16  ENERGY dCi / Intens /EDC/ΔΕΡΜΑΤΙΝΟ ΣΑΛΟΝΙ;12990.0;Renault;2016-07-01;146113.0;1461.0;90.0;Πετρέλαιο;Manual;8
Ford Ranger '19 Double Cab /3.2 TDCi /Wildtrak 4x4 /Automatic/Navi;27800.0;Ford;2019-05-01;188440.0;3198.0;200.0;Πετρέλαιο;Αυτόματο;5
Ford Focus '18 TITANIUM / TDCI / AUTOMATIC / LED;13300.0;Ford;2018-06-01;120552.0;1499.0;120.0;Πετρέλαιο;Αυτόματο;6
Renault Clio '15 dCi - ΜΕ NAVI & CRUISE CONTROL;9800.0;Renault;2015-08-01;136000.0;1500.0;90.0;Πετρέλαιο;Manual;9
Nissan Qashqai '14;16000.0;Nissan;2014-06-01;138000.0;1600.0;132.0;Πετρέλαιο;Manual;10
Nissan Micra '11 PURE DRIVE;8300.0;Nissan;2011-07-01;133338.0;1198.0;80.0;Βενζίνη;Αυτόματο;13
Renault Megane '19;13500.0;Renault;2019-05-01;132953.0;1197.0;100.0;Βενζίνη;Manual;5
Land Rover Freelander '07;13500.0;Land-Rover;2007-04-01;247718.0;3192.0;232.0;Αέριο(lpg) - βενζίνη;Αυτόματο;17
Mercedes-Benz C 200 '06 1,8 kompressor 167HP Elegance;9800.0;Mercedes-Benz;2006-06-01;113801.0;1796.0;163.0;Βενζίνη;Manual;18
Volkswagen Scirocco '09 1,4 TFSI 160HP;9900.0;Volkswagen;2009-06-01;242331.0;1390.0;160.0;Βενζίνη;Ημιαυτόματο;15
Hyundai i 20 '17 1.2;10900.0;Hyundai;2017-04-01;75000.0;1200.0;85.0;Βενζίνη;Manual;7
Opel Astra '10 J;6500.0;Opel;2010-01-01;237000.0;1686.0;110.0;Πετρέλαιο;Manual;14
Peugeot 206 '06;3500.0;Peugeot;2006-02-01;176889.0;1360.0;88.0;Βενζίνη;Manual;18
Porsche Cayenne '04 3,2 V6 ΑΕΡΑΝΑΡΤΗΣΗ;13900.0;Porsche;2004-07-01;227847.0;3189.0;250.0;Βενζίνη;Αυτόματο;20
Opel Astra '09;4900.0;Opel;2009-01-01;232677.0;1364.0;90.0;Βενζίνη;Manual;15
Nissan Qashqai '09 ACENTA 1,6;9800.0;Nissan;2009-12-01;178302.0;1598.0;115.0;Βενζίνη;Manual;15
Honda CR-V '09;9000.0;Honda;2009-11-01;229667.0;2000.0;150.0;Βενζίνη;Manual;15
Mercedes-Benz C 180 '09  Compressor BlueEFFICIENCY Avantgarde PANORAMA;12500.0;Mercedes-Benz;2009-11-01;322810.0;1597.0;156.0;Βενζίνη;Manual;15
Peugeot 307 '07;3500.0;Peugeot;2007-09-01;172101.0;1587.0;110.0;Βενζίνη;Manual;17
Toyota RAV 4 '96 ΑΥΤΟΜΑΤΟ;2900.0;Toyota;1996-02-01;316487.0;2000.0;136.0;Βενζίνη;Αυτόματο;28
Fiat Stilo '03 1,6 105HP  STATION WAGON!!!!;2700.0;Fiat;2003-07-01;201586.0;1596.0;103.0;Βενζίνη;Manual;21
Audi A3 '05 1,6 105HP  ΑΥΤΟΜΑΤΟ;6500.0;Audi;2005-08-01;147848.0;1595.0;105.0;Βενζίνη;Αυτόματο;19
Jaguar MK II '65 Type S 3.8 Manual + Overdrive;24500.0;Jaguar;1965-04-01;48500.0;3800.0;220.0;Βενζίνη;Manual;59
Mercedes-Benz CLA 180 '18 AMG Line;31000.0;Mercedes-Benz;2018-03-01;17200.0;1461.0;116.0;Πετρέλαιο;Αυτόματο;6
Peugeot 107 '08;6800.0;Peugeot;2008-03-01;95000.0;998.0;68.0;Βενζίνη;Αυτόματο;16
Renault Laguna '08 ΟΡΟΦΗ ΠΡΟΣΦΟΡΑ!!!;4900.0;Renault;2008-06-01;206549.0;2000.0;140.0;Βενζίνη;Manual;16
Volkswagen Golf '00;2900.0;Volkswagen;2000-01-01;249581.0;1390.0;90.0;Βενζίνη;Manual;24
Mazda MX-5 '06 NC;9800.0;Mazda;2006-02-01;92080.0;1798.0;126.0;Βενζίνη;Manual;18
Renault Megane '03 ΠΡΟΣΦΟΡΑ!!!;2300.0;Renault;2003-11-01;264206.0;1400.0;98.0;Βενζίνη;Manual;21
Peugeot 307 '04 CABRIO ΔΕΡΜΑ;3900.0;Peugeot;2004-04-01;181290.0;1587.0;110.0;Βενζίνη;Manual;20
Nissan X-Trail '09  2.0 4x4 ΠΡΟΣΦΟΡΑ!!!;5500.0;Nissan;2009-01-01;203142.0;1998.0;140.0;Βενζίνη;Manual;15
Mercedes-Benz C 200 '07 ELEGANCE ΑΥΤΟΜΑΤΟ-ΔΕΡΜΑ;12500.0;Mercedes-Benz;2007-06-01;279520.0;1796.0;184.0;Βενζίνη;Αυτόματο;17
Opel Crossland X '18 X-site+service ΙΔΙΩΤΗ;14100.0;Opel;2018-01-01;58000.0;1200.0;83.0;Βενζίνη;Manual;6
Bmw X5 '07 4.8 SPORT PACKET PANORAMA LIFT;17900.0;Bmw;2007-09-01;213738.0;4800.0;380.0;Βενζίνη;Αυτόματο;17
Toyota RAV 4 '10 ΠΡΟΣΦΟΡΑ!!!;9990.0;Toyota;2010-03-01;144451.0;1987.0;158.0;Βενζίνη;Manual;14
Mini Cooper '03;4500.0;Mini-Cooper;2003-06-01;154372.0;1598.0;115.0;Βενζίνη;Manual;21
Mitsubishi Outlander '09 2.4 INSTYLE 7θεσιο FULL EXTRA;6500.0;Mitsubishi;2009-06-01;270000.0;2400.0;170.0;Αέριο(lpg) - βενζίνη;Manual;15
Bmw 330 '20 Sport Line Plug In Hybrid;38000.0;Bmw;2020-11-01;72500.0;1998.0;292.0;Υβριδικό plug-in βενζίνη;Αυτόματο;4
Toyota Hilux '17;32000.0;Toyota;2017-04-01;94000.0;2500.0;177.0;Πετρέλαιο;Manual;7
Ford Focus '08;5000.0;Ford;2008-02-01;180000.0;1388.0;80.0;Βενζίνη;Manual;16
Peugeot 2008 '13  e-HDi 92 STOP&START Allure;12000.0;Peugeot;2013-11-01;163000.0;1560.0;92.0;Πετρέλαιο;Manual;11
Mitsubishi Eclipse Cross '20;27000.0;Mitsubishi;2020-10-01;19000.0;1500.0;163.0;Βενζίνη;Αυτόματο;4
Daihatsu Terios '07;5950.0;Daihatsu;2007-03-01;313500.0;1495.0;105.0;Αέριο(lpg) - βενζίνη;Manual;17
Volkswagen Caddy '13 MAXI;11500.0;Volkswagen;2013-07-01;195000.0;1598.0;105.0;Πετρέλαιο;Manual;11
Land Rover Range Rover Evoque '22  R Dynamic black pack Hybrid;58000.0;Land-Rover;2022-07-01;74000.0;2000.0;204.0;Υβριδικό πετρέλαιο;Αυτόματο;2
Ford Focus '18 St line;15000.0;Ford;2018-10-01;165000.0;1500.0;120.0;Πετρέλαιο;Manual;6
Nissan Juke '11;16400.0;Nissan;2011-06-01;89500.0;1600.0;190.0;Βενζίνη;Manual;13
Audi A4 '04;4500.0;Audi;2004-01-01;265000.0;1600.0;110.0;Αέριο(lpg) - βενζίνη;Manual;20
Seat Ibiza '04;2500.0;Seat;2004-01-01;297000.0;1400.0;80.0;Βενζίνη;Manual;20
Opel Astra '13  GTC 1.7 CDTI Sport (6-Gear);14800.0;Opel;2013-01-01;181000.0;1700.0;181.0;Πετρέλαιο;Manual;11
Audi S5 '08 S5;24500.0;Audi;2008-05-01;115000.0;4200.0;410.0;Βενζίνη;Manual;16
Bmw X1 '13 2.0 diesel;13500.0;Bmw;2013-12-01;220000.0;1995.0;184.0;Πετρέλαιο;Manual;11
Renault Clio '09 RS;16000.0;Renault;2009-07-01;120050.0;2000.0;203.0;Βενζίνη;Manual;15
Fiat 500L Trekking '13;8500.0;Fiat;2013-07-01;108000.0;900.0;105.0;Βενζίνη;Manual;11
Fiat 500L '13 500L TREKKING;8500.0;Fiat;2013-07-01;108000.0;900.0;105.0;Βενζίνη;Manual;11
Hyundai i 20 '18 Go 1.1 Diesel;9190.0;Hyundai;2018-09-01;127000.0;1100.0;75.0;Πετρέλαιο;Manual;6
Hyundai i 20 '10  Silver ΔΩΡΟ Η ΜΕΤΑΒΙΒΑΣΗ;5400.0;Hyundai;2010-07-01;221000.0;1400.0;101.0;Βενζίνη;Manual;14
Toyota Aygo '12 998κυβικα ΔΩΡΟ Η ΜΕΤΑΒΙΒΑΣΗ;6700.0;Toyota;2012-01-01;178000.0;998.0;68.0;Βενζίνη;Manual;12
Ford Focus '06  1.4 Trend ΔΩΡΟ Η ΜΕΤΑΒΙΒΑΣΗ;4290.0;Ford;2006-01-01;230000.0;1388.0;90.0;Βενζίνη;Manual;18
Peugeot 106 '02  quicksilver1.1 ΠΛΗΡΩΜΕΝΑ ΤΕΛΗ;2400.0;Peugeot;2002-01-01;239000.0;1100.0;60.0;Βενζίνη;Manual;22
Seat Ibiza '07 1.2 ΠΛΗΡΩΜΕΝΑ ΤΕΛΗ;4400.0;Seat;2007-01-01;130000.0;1200.0;65.0;Βενζίνη;Manual;17
Volkswagen Polo '09  1.4 united;4990.0;Volkswagen;2009-01-01;150000.0;1396.0;80.0;Βενζίνη;Manual;15
Audi S3 '04 8L;9200.0;Audi;2004-01-01;271000.0;1800.0;330.0;Αέριο(lpg) - βενζίνη;Manual;20
Jeep Renegade '16;17800.0;Jeep;2016-02-01;69000.0;1600.0;120.0;Πετρέλαιο;Manual;8
Citroen C4 Grand Picasso '15;8700.0;Citroen;2015-09-01;231800.0;1199.0;130.0;Βενζίνη;Manual;9
Smart ForTwo '08;6800.0;Smart;2008-06-01;131600.0;1000.0;115.0;Βενζίνη;Αυτόματο;16
Mitsubishi Pajero '04 GLS Sport;4200.0;Mitsubishi;2004-01-01;195000.0;3000.0;250.0;Βενζίνη;Αυτόματο;20
Bmw X5 '04;10500.0;Bmw;2004-09-01;93000.0;4398.0;300.0;Βενζίνη;Αυτόματο;20
Fiat Punto Evo '10;7800.0;Fiat;2010-09-01;215000.0;1300.0;85.0;Πετρέλαιο;Manual;14
Mazda CX-3 '15 SKYACTIV-D 105 Sports-Line;15000.0;Mazda;2015-01-01;170000.0;1500.0;105.0;Πετρέλαιο;Manual;9
Bmw 520 '03 E39    τέλη 24 πληρωμέva;4000.0;Bmw;2003-08-01;156500.0;1951.0;170.0;Βενζίνη;Manual;21
Hyundai i 30 '13;11800.0;Hyundai;2013-01-01;165500.0;1591.0;135.0;Πετρέλαιο;Manual;11
Suzuki Grand Vitara '06;9100.0;Suzuki;2006-05-01;144000.0;1995.0;140.0;Βενζίνη;Manual;18
Toyota Hilux '19  Double Cab 2.4 D-4D Duty Comfort 4x4;24000.0;Toyota;2019-05-01;137160.0;2393.0;150.0;Πετρέλαιο;Manual;5
Toyota Yaris '16 VVT-i City;11300.0;Toyota;2016-05-01;62681.0;998.0;69.0;Βενζίνη;Manual;8
Citroen C3 '18 Pure Tech;12900.0;Citroen;2018-03-01;70523.0;1199.0;110.0;Βενζίνη;Manual;6
Smart ForTwo '17 Base youngster;10900.0;Smart;2017-03-01;47543.0;999.0;71.0;Βενζίνη;Manual;7
Kia Rio '16 Active eco-GPL;10900.0;Kia;2016-09-01;121376.0;1248.0;84.0;Αέριο(lpg) - βενζίνη;Manual;8
Ford Mustang '16  Fastback 2.3 EcoBoost;43900.0;Ford;2016-03-01;101600.0;2300.0;317.0;Βενζίνη;Manual;8
Nissan Qashqai '15  1.5 Turbodiesel Tekna;17300.0;Nissan;2015-08-01;126198.0;1461.0;110.0;Πετρέλαιο;Manual;9
Fiat Doblo '07  Station Wagon 1.3 JTD Multijet 16V Family;9999.0;Fiat;2007-10-01;131113.0;1248.0;95.0;Πετρέλαιο;Manual;17
Hyundai i 10 '15  1.0 Classic;9500.0;Hyundai;2015-09-01;71000.0;998.0;67.0;Βενζίνη;Manual;9
Renault Master '14  Van L2H2 3,5t ENERGY dCi 150;13400.0;Renault;2014-01-01;268067.0;2299.0;150.0;Πετρέλαιο;Αυτόματο;10
Toyota Yaris '15 Hybrid Active;13900.0;Toyota;2015-09-01;101297.0;1497.0;100.0;Υβριδικό βενζίνη;Αυτόματο;9
Fiat Panda '13  1.3 JTD Multijet;7700.0;Fiat;2013-04-01;127000.0;1248.0;75.0;Πετρέλαιο;Manual;11
Audi A1 '15 TFSI;14800.0;Audi;2015-04-01;121109.0;1395.0;125.0;Βενζίνη;Manual;9
Ford EcoSport '17 Ti-VCT TREND;15499.0;Ford;2017-08-01;82419.0;1498.0;110.0;Βενζίνη;Ημιαυτόματο;7
Opel Karl '18 Edition Plus;9500.0;Opel;2018-07-01;74012.0;999.0;73.0;Βενζίνη;Manual;6
Suzuki Ignis '17 Dualjet  Avantage;11900.0;Suzuki;2017-12-01;102095.0;1242.0;90.0;Βενζίνη;Manual;7
Mitsubishi L200 '12 DI-D Intense Club Cab 4WD;17900.0;Mitsubishi;2012-10-01;178960.0;2477.0;178.0;Πετρέλαιο;Manual;12
Audi A1 '16 TFSI ULTRA;14900.0;Audi;2016-04-01;85528.0;999.0;95.0;Βενζίνη;Manual;8
Mazda 2 '17 Kizoku 1 Χέρι Book Service;13200.0;Mazda;2017-06-01;103879.0;1496.0;90.0;Βενζίνη;Manual;7
Renault Captur '19 ΕΓΓΥΗΣΗ ΑΝΤΙΠΡΟΣΩΠΕΙΑΣ;13950.0;Renault;2019-01-01;49350.0;1461.0;90.0;Πετρέλαιο;Manual;5
Mini Cooper '06 Park lane;4900.0;Mini-Cooper;2006-08-01;209000.0;1600.0;116.0;Βενζίνη;Manual;18
Kia Rio '16 CRDi Platinum Edition;10200.0;Kia;2016-09-01;149268.0;1396.0;90.0;Πετρέλαιο;Manual;8
Mitsubishi Colt '11  1.3 ClearTec Invite;6500.0;Mitsubishi;2011-04-01;82200.0;1332.0;95.0;Βενζίνη;Manual;13
Smart ForTwo '10;5900.0;Smart;2010-05-01;161337.0;999.0;71.0;Βενζίνη;Αυτόματο;14
Kia Picanto '20  1.0 Attract;10900.0;Kia;2020-07-01;91366.0;998.0;67.0;Βενζίνη;Manual;4
Mitsubishi Lancer '08 1ο Χέρι Ελληνικό;7900.0;Mitsubishi;2008-02-01;158877.0;1499.0;109.0;Βενζίνη;Manual;16
Mercedes-Benz Citan '17 108 CDI Lang;12900.0;Mercedes-Benz;2017-10-01;177100.0;1461.0;75.0;Πετρέλαιο;Manual;7
Renault Master '13  2.3 dCi FAP ΨΥΓΕΙΟ;15500.0;Renault;2013-07-01;239385.0;2299.0;125.0;Πετρέλαιο;Manual;11
Dacia Dokker '14 1.5 Diesel;11300.0;Dacia;2014-06-01;108884.0;1461.0;90.0;Πετρέλαιο;Manual;10
Nissan Note '15  1.2 Visia  Ελληνικό;9200.0;Nissan;2015-05-01;122489.0;1198.0;80.0;Βενζίνη;Manual;9
Bmw 320 '12 Full Extra;18300.0;Bmw;2012-12-01;140725.0;1995.0;184.0;Βενζίνη;Manual;12
Nissan Qashqai '09 dCi Visia;11900.0;Nissan;2009-11-01;123144.0;1461.0;106.0;Πετρέλαιο;Manual;15
Volkswagen Polo '19  1.0 TSI Comfortline Ελληνικό;15200.0;Volkswagen;2019-01-01;51674.0;999.0;95.0;Βενζίνη;Manual;5
Ford Fiesta '16 1.5 diesel cargo van;9100.0;Ford;2016-03-01;127200.0;1500.0;75.0;Πετρέλαιο;Manual;8
Toyota Aygo '16 1.0 X-Cite;10200.0;Toyota;2016-10-01;96924.0;998.0;69.0;Βενζίνη;Manual;8
Suzuki Celerio '15 Club;8500.0;Suzuki;2015-03-01;96846.0;998.0;68.0;Βενζίνη;Manual;9
Toyota Proace '19  ProAce 1.6 D-4D L1 Kasten;18900.0;Toyota;2019-07-01;104850.0;1560.0;115.0;Πετρέλαιο;Manual;5
Mercedes-Benz C 180 '18  CDI BlueEFFICIENCY Avantgarde;26800.0;Mercedes-Benz;2018-01-01;122500.0;1598.0;115.0;Πετρέλαιο;Manual;6
Jeep Renegade '17 M-JET Limited FWD;18500.0;Jeep;2017-11-01;103379.0;1598.0;120.0;Πετρέλαιο;Manual;7
Fiat Panda '04 MPI;3999.0;Fiat;2004-10-01;199798.0;1242.0;60.0;Βενζίνη;Manual;20
Fiat 500 '18 C 1.2 8V Lounge ΣΠΟΡ ΑΝΑΡΤΗΣΗ;9900.0;Fiat;2018-08-01;81179.0;1242.0;69.0;Βενζίνη;Manual;6
Nissan NV 200 '13  Van 1.5 dCi Comfort;10900.0;Nissan;2013-09-01;182700.0;1461.0;90.0;Πετρέλαιο;Manual;11
Toyota Auris '16 D-4D Dynamic;14800.0;Toyota;2016-04-01;98342.0;1598.0;112.0;Πετρέλαιο;Manual;8
Hyundai i 10 '20 Select 1o Χέρι Book Service;12700.0;Hyundai;2020-08-01;38882.0;998.0;67.0;Βενζίνη;Manual;4
Bmw X3 '06  2.5si Automatic *M-PACKET*;10500.0;Bmw;2006-07-01;213000.0;2500.0;218.0;Αέριο(lpg) - βενζίνη;Αυτόματο;18
Mercedes-Benz GLA 200 '15 X156;23500.0;Mercedes-Benz;2015-03-01;89231.0;1595.0;156.0;Βενζίνη;Manual;9
Citroen C4 Cactus '18 1o Χέρι Ελληνικό;15300.0;Citroen;2018-06-01;63431.0;1199.0;110.0;Βενζίνη;Manual;6
Hyundai ix20 '16  1.4 blue YES! Plus;11500.0;Hyundai;2016-02-01;79528.0;1396.0;90.0;Βενζίνη;Manual;8
Toyota Aygo '15  1.0 x-wave;8900.0;Toyota;2015-06-01;125026.0;998.0;69.0;Βενζίνη;Manual;9
Toyota Corolla '93;1800.0;Toyota;1993-12-01;208076.0;1332.0;88.0;Βενζίνη;Manual;31
Toyota C-HR '18  1.2 TStyle Selection Ελληνικό;19900.0;Toyota;2018-11-01;97419.0;1197.0;116.0;Βενζίνη;Manual;6
Toyota Yaris '15  1.33 Comfort;12500.0;Toyota;2015-11-01;112168.0;1329.0;99.0;Βενζίνη;Manual;9
Hyundai i 20 '19 SELECT 11.000Km;13400.0;Hyundai;2019-11-01;11308.0;1248.0;84.0;Βενζίνη;Manual;5
Honda Civic '19 Comfort 1o Χέρι Book Service;17900.0;Honda;2019-02-01;109836.0;999.0;126.0;Βενζίνη;Manual;5
Skoda Octavia '18 TDI AMBITION;15000.0;Skoda;2018-10-01;196651.0;1598.0;115.0;Πετρέλαιο;Manual;6
Fiat Doblo '13 JTD SX Kasten;9900.0;Fiat;2013-05-01;155396.0;1248.0;90.0;Πετρέλαιο;Manual;11
Suzuki Baleno '17  BoosterJet GLX;13900.0;Suzuki;2017-09-01;101063.0;998.0;111.0;Βενζίνη;Ημιαυτόματο;7
